plasmid_0;174+,155+,96+,143+,212-,147-,86+,195+,253+,202-,127+
plasmid_1;190+,109-,126+,263+,117+,155-,174-
plasmid_2;138+,197+,122+,224+,222-,238-,150+
plasmid_4;235+,81+,114-,18+,114-,106-,158-
plasmid_5;185+,89+
plasmid_6;115+,134+,98+,190-
plasmid_7;224-,195-,77+,114-,80-,132+,201+,141+,225+,162+,205-,111+,224+,226+,239+,150+
plasmid_8;158+,183+,91+
plasmid_9;93+
plasmid_10;161+,240+,125+
plasmid_11;233-,47+,114-,101+,134-
plasmid_12;230-,28+,126+,263+,40+
plasmid_13;190+,76+
plasmid_26;225+,162+,205-,215-,114-,84-,114+,124+,234-
